# form<TAB>count — Taraškievica word-form frequency, most frequent first.
# Built by scripts/build_frequency_list.py from betarask-dump.xml.bz2:
# 90896 main-namespace articles, 784102 distinct forms over
# 17177313 tokens; top 60000 kept, covering 87.7% of tokens.
# Wikitext is stripped crudely, so the tail contains markup residue; the head,
# which is what the coverage figure and the mining rank depend on, does not.
# 365 article(s) held out by the recall corpus are EXCLUDED,
# so a stem is never believed partly on the evidence of the sentences
# it is later scored against.
# Text is CC BY-SA 4.0 (be-tarask.wikipedia.org).
сталіцай	1423
польскіх	1422
будынкаў	1421
паловы	1420
віцебску	1420
янка	1420
сельскай	1420
народных	1419
моладзі	1419
паступіў	1419
загад	1415
дачка	1415
эканомікі	1415
гл	1415
адбываецца	1414
літоўскіх	1412
інстытуце	1412
галоўная	1411
захаваліся	1409
народнага	1409
вып	1409
здароўя	1408
штат	1408
бакоў	1407
займаў	1406
грамадзтва	1405
назваў	1404
адам	1404
моцна	1403
часамі	1401
веку	1401
адміністрацыі	1401
сонца	1401
аб’екты	1398
арганізацыяў	1397
чэхіі	1397
лукашэнкі	1396
рымскай	1396
гімназіі	1395
навуковых	1394
жыцьці	1394
іі	1393
трэцім	1392
грошы	1390
пагадненьне	1389
дзеяньняў	1385
кг	1385
індыі	1385
пачаткам	1384
рынку	1383
стварылі	1383
грузіі	1383
павінна	1382
каралём	1381
агульны	1380
ніжэй	1380
арыштаваны	1380
польская	1379
вайсковы	1379
найлепшы	1378
існавалі	1377
новую	1376
банку	1376
бразыліі	1376
іншай	1375
навука	1375
чырвонай	1375
мэдаль	1375
савецкая	1374
мець	1372
сучасныя	1371
урад	1371
тонаў	1369
поле	1369
ўвайшла	1368
удзельнічаў	1364
актыўна	1363
савецкіх	1362
сьвята	1362
заявіў	1362
царкве	1361
вучыўся	1360
штогод	1359
званьне	1359
стварэньні	1355
дзяржаўная	1354
перамог	1353
пахаваны	1353
древних	1352
гарадзенская	1351
баярын	1351
сярэдзіны	1350
належала	1350
сакратар	1350
гарадзкога	1349
па-за	1348
залаты	1348
асобных	1347
газэце	1346
грамадзянскай	1346
зважаючы	1346
пачаўся	1344
манастыр	1343
рэжысэр	1343
магілёўская	1341
зімовых	1341
зьмест	1341
фільму	1341
перададзены	1340
артыкула	1339
існаваньня	1338
сынагога	1338
складаюць	1337
божай	1333
антон	1333
рэдактар	1333
ўзроўню	1333
падтрымку	1331
далучаны	1330
паступова	1329
тэкст	1329
саюз	1329
выкарыстоўваюцца	1328
багародзіцы	1328
улетку	1328
вялейскага	1328
практычна	1327
дзяржаўныя	1325
кіраваньне	1324
гістарычная	1323
ангельскі	1321
вядомых	1321
сьмерць	1321
кн	1320
кіраўніка	1320
ляўрэаты	1320
францішка	1318
справе	1317
герой	1316
эўрапейскіх	1315
форме	1314
комиссией	1314
нямецкага	1314
староства	1313
доўгі	1313
азёры	1313
адну	1313
характар	1311
матэрыялаў	1310
вытворнае	1310
населенных	1308
земляў	1307
перададзеная	1307
традыцыі	1305
вікіпэдыя	1305
асноўны	1305
выканаўчая	1304
стагодзьдзях	1303
заснаваныя	1302
праблемы	1301
атрымаць	1301
міхала	1300
гары	1299
кіраваў	1298
напрыканцы	1295
ўваходзілі	1293
виленской	1293
музычныя	1293
прэмія	1293
гандлю	1292
турніру	1292
клімат	1290
паўстаньне	1290
працуюць	1286
кампазытар	1286
ігар	1286
заўсёды	1285
форма	1284
января	1284
правядзеньня	1284
створаная	1283
